,step,name,type,value,0
19718,,,,,metric
19719,,,,,64.0
19720,,,,,711
19721,,,,,Station count
19722,,,,,metric
19723,,,,,9.0
19724,,,,,711
19725,,,,,Current throughput
19726,,,,,metric
19727,,,,,37.797363
19728,,,,,711
19729,,,,,Fairness index
19730,,,,,metric
19731,,,,,0.9163
19732,,,,,711
19733,,,,,Observation 0
19734,,,,,metric
19735,,,,,0.5542147242029508
19736,,,,,711
19737,,,,,loss
19738,,,,,metric
19739,,,,,0.0019715044495023848
19740,,,,,711
19741,,,,,Observation 1
19742,,,,,metric
19743,,,,,0.024545826011993573
19744,,,,,711
19745,,,,,loss
19746,,,,,metric
19747,,,,,0.0019715044495023848
19748,,,,,712
19749,,,,,Round reward
19750,,,,,metric
19751,,,,,0.491455078125
19752,,,,,712
19753,,,,,Per-ep reward
19754,,,,,metric
19755,,,,,350.556396484375
19756,,,,,712
19757,,,,,Megabytes sent
19758,,,,,metric
19759,,,,,157.0310717523098
19760,,,,,712
19761,,,,,Round megabytes sent
19762,,,,,metric
19763,,,,,0.368591
19764,,,,,712
19765,,,,,Chosen CW
19766,,,,,metric
19767,,,,,64.0
19768,,,,,712
19769,,,,,Station count
19770,,,,,metric
19771,,,,,9.0
19772,,,,,712
19773,,,,,Current throughput
19774,,,,,metric
19775,,,,,37.797367
19776,,,,,712
19777,,,,,Fairness index
19778,,,,,metric
19779,,,,,0.919529
19780,,,,,712
19781,,,,,Observation 0
19782,,,,,metric
19783,,,,,0.5542702849706014
19784,,,,,712
19785,,,,,loss
19786,,,,,metric
19787,,,,,0.0019715044495023848
19788,,,,,712
19789,,,,,Observation 1
19790,,,,,metric
19791,,,,,0.024612846322557863
19792,,,,,712
19793,,,,,loss
19794,,,,,metric
19795,,,,,0.0019715044495023848
19796,,,,,713
19797,,,,,Round reward
19798,,,,,metric
19799,,,,,0.521240234375
19800,,,,,713
19801,,,,,Per-ep reward
19802,,,,,metric
19803,,,,,351.07763671875
19804,,,,,713
19805,,,,,Megabytes sent
19806,,,,,metric
19807,,,,,157.42200174927711
19808,,,,,713
19809,,,,,Round megabytes sent
19810,,,,,metric
19811,,,,,0.39093
19812,,,,,713
19813,,,,,Chosen CW
19814,,,,,metric
19815,,,,,64.0
19816,,,,,713
19817,,,,,Station count
19818,,,,,metric
19819,,,,,9.0
19820,,,,,713
19821,,,,,Current throughput
19822,,,,,metric
19823,,,,,37.797363
19824,,,,,713
19825,,,,,Fairness index
19826,,,,,metric
19827,,,,,0.92263
19828,,,,,713
19829,,,,,Observation 0
19830,,,,,metric
19831,,,,,0.5543813580274581
19832,,,,,713
19833,,,,,loss
19834,,,,,metric
19835,,,,,0.0019715044495023848
19836,,,,,713
19837,,,,,Observation 1
19838,,,,,metric
19839,,,,,0.024613391882030447
19840,,,,,713
19841,,,,,loss
19842,,,,,metric
19843,,,,,0.0019715044495023848
19844,,,,,714
19845,,,,,Round reward
19846,,,,,metric
19847,,,,,0.50634765625
19848,,,,,714
19849,,,,,Per-ep reward
19850,,,,,metric
19851,,,,,351.583984375
19852,,,,,714
19853,,,,,Megabytes sent
19854,,,,,metric
19855,,,,,157.80176275968552
19856,,,,,714
19857,,,,,Round megabytes sent
19858,,,,,metric
19859,,,,,0.379761
19860,,,,,714
19861,,,,,Chosen CW
19862,,,,,metric
19863,,,,,64.0
19864,,,,,714
19865,,,,,Station count
19866,,,,,metric
19867,,,,,9.0
19868,,,,,714
19869,,,,,Current throughput
19870,,,,,metric
19871,,,,,37.853214
19872,,,,,714
19873,,,,,Fairness index
19874,,,,,metric
19875,,,,,0.924698
19876,,,,,714
19877,,,,,Observation 0
19878,,,,,metric
19879,,,,,0.5544567090272904
19880,,,,,714
19881,,,,,loss
19882,,,,,metric
19883,,,,,0.0019715044495023848
19884,,,,,714
19885,,,,,Observation 1
19886,,,,,metric
19887,,,,,0.02459235765735024
19888,,,,,714
19889,,,,,loss
19890,,,,,metric
19891,,,,,0.0019715044495023848
19892,,,,,715
19893,,,,,Round reward
19894,,,,,metric
19895,,,,,0.50634765625
19896,,,,,715
19897,,,,,Per-ep reward
19898,,,,,metric
19899,,,,,352.09033203125
19900,,,,,715
19901,,,,,Megabytes sent
19902,,,,,metric
19903,,,,,158.18152377009392
19904,,,,,715
19905,,,,,Round megabytes sent
19906,,,,,metric
19907,,,,,0.379761
19908,,,,,715
19909,,,,,Chosen CW
19910,,,,,metric
19911,,,,,64.0
19912,,,,,715
19913,,,,,Station count
19914,,,,,metric
19915,,,,,9.0
19916,,,,,715
19917,,,,,Current throughput
19918,,,,,metric
19919,,,,,37.897892
19920,,,,,715
19921,,,,,Fairness index
19922,,,,,metric
19923,,,,,0.926674
19924,,,,,715
19925,,,,,Observation 0
19926,,,,,metric
19927,,,,,0.5545326063036918
19928,,,,,715
19929,,,,,loss
19930,,,,,metric
19931,,,,,0.0019715044495023848
19932,,,,,715
19933,,,,,Observation 1
19934,,,,,metric
19935,,,,,0.024661833795079545
19936,,,,,715
19937,,,,,loss
19938,,,,,metric
19939,,,,,0.0019715044495023848
19940,,,,,716
19941,,,,,Round reward
19942,,,,,metric
19943,,,,,0.5361328125
19944,,,,,716
19945,,,,,Per-ep reward
19946,,,,,metric
19947,,,,,352.62646484375
19948,,,,,716
19949,,,,,Megabytes sent
19950,,,,,metric
19951,,,,,158.5836237668991
19952,,,,,716
19953,,,,,Round megabytes sent
19954,,,,,metric
19955,,,,,0.4021
19956,,,,,716
19957,,,,,Chosen CW
19958,,,,,metric
19959,,,,,64.0
19960,,,,,716
19961,,,,,Station count
19962,,,,,metric
19963,,,,,9.0
19964,,,,,716
19965,,,,,Current throughput
19966,,,,,metric
19967,,,,,37.886723
19968,,,,,716
19969,,,,,Fairness index
19970,,,,,metric
19971,,,,,0.929744
19972,,,,,716
19973,,,,,Observation 0
19974,,,,,metric
19975,,,,,0.5548417801658312
19976,,,,,716
19977,,,,,loss
19978,,,,,metric
19979,,,,,0.0019715044495023848
19980,,,,,716
19981,,,,,Observation 1
19982,,,,,metric
19983,,,,,0.02465459281166966
19984,,,,,716
19985,,,,,loss
19986,,,,,metric
19987,,,,,0.0019715044495023848
19988,,,,,717
19989,,,,,Round reward
19990,,,,,metric
19991,,,,,0.491455078125
19992,,,,,717
19993,,,,,Per-ep reward
19994,,,,,metric
19995,,,,,353.117919921875
19996,,,,,717
19997,,,,,Megabytes sent
19998,,,,,metric
19999,,,,,158.95221477746964
20000,,,,,717
20001,,,,,Round megabytes sent
20002,,,,,metric
20003,,,,,0.368591
20004,,,,,717
20005,,,,,Chosen CW
20006,,,,,metric
20007,,,,,64.0
20008,,,,,717
20009,,,,,Station count
20010,,,,,metric
20011,,,,,9.0
20012,,,,,717
20013,,,,,Current throughput
20014,,,,,metric
20015,,,,,37.897892
20016,,,,,717
20017,,,,,Fairness index
20018,,,,,metric
20019,,,,,0.931941
20020,,,,,717
20021,,,,,Observation 0
20022,,,,,metric
20023,,,,,0.5547195079922675
20024,,,,,717
20025,,,,,loss
20026,,,,,metric
20027,,,,,0.0019715044495023848
20028,,,,,717
20029,,,,,Observation 1
20030,,,,,metric
20031,,,,,0.02470649926527852
20032,,,,,717
20033,,,,,loss
20034,,,,,metric
20035,,,,,0.0019715044495023848
20036,,,,,718
20037,,,,,Round reward
20038,,,,,metric
20039,,,,,0.521240234375
20040,,,,,718
20041,,,,,Per-ep reward
20042,,,,,metric
20043,,,,,353.63916015625
20044,,,,,718
20045,,,,,Megabytes sent
20046,,,,,metric
20047,,,,,159.34314477443695
20048,,,,,718
20049,,,,,Round megabytes sent
20050,,,,,metric
20051,,,,,0.39093
20052,,,,,718
20053,,,,,Chosen CW
20054,,,,,metric
20055,,,,,64.0
20056,,,,,718
20057,,,,,Station count
20058,,,,,metric
20059,,,,,9.0
20060,,,,,718
20061,,,,,Current throughput
20062,,,,,metric
20063,,,,,37.909058
20064,,,,,718
20065,,,,,Fairness index
20066,,,,,metric
20067,,,,,0.934033
20068,,,,,718
20069,,,,,Observation 0
20070,,,,,metric
20071,,,,,0.554644304116567
20072,,,,,718
20073,,,,,loss
20074,,,,,metric
20075,,,,,0.0019715044495023848
20076,,,,,718
20077,,,,,Observation 1
20078,,,,,metric
20079,,,,,0.024685977036018714
20080,,,,,718
20081,,,,,loss
20082,,,,,metric
20083,,,,,0.0019715044495023848
20084,,,,,719
20085,,,,,Round reward
20086,,,,,metric
20087,,,,,0.4169921875
20088,,,,,719
20089,,,,,Per-ep reward
20090,,,,,metric
20091,,,,,354.05615234375
20092,,,,,719
20093,,,,,Megabytes sent
20094,,,,,metric
20095,,,,,159.65588876605034
20096,,,,,719
20097,,,,,Round megabytes sent
20098,,,,,metric
20099,,,,,0.312744
20100,,,,,719
20101,,,,,Chosen CW
20102,,,,,metric
20103,,,,,64.0
20104,,,,,719
20105,,,,,Station count
20106,,,,,metric
20107,,,,,9.0
20108,,,,,719
20109,,,,,Current throughput
20110,,,,,metric
20111,,,,,37.842045
20112,,,,,719
20113,,,,,Fairness index
20114,,,,,metric
20115,,,,,0.935626
20116,,,,,719
20117,,,,,Observation 0
20118,,,,,metric
20119,,,,,0.5546599550048511
20120,,,,,719
20121,,,,,loss
20122,,,,,metric
20123,,,,,0.0019715044495023848
20124,,,,,719
20125,,,,,Observation 1
20126,,,,,metric
20127,,,,,0.024798206323456494
20128,,,,,719
20129,,,,,loss
20130,,,,,metric
20131,,,,,0.0019715044495023848
20132,,,,,720
20133,,,,,Round reward
20134,,,,,metric
20135,,,,,0.5361328125
20136,,,,,720
20137,,,,,Per-ep reward
20138,,,,,metric
20139,,,,,354.59228515625
20140,,,,,720
20141,,,,,Megabytes sent
20142,,,,,metric
20143,,,,,160.05798876285553
20144,,,,,720
20145,,,,,Round megabytes sent
20146,,,,,metric
20147,,,,,0.4021
20148,,,,,720
20149,,,,,Chosen CW
20150,,,,,metric
20151,,,,,64.0
20152,,,,,720
20153,,,,,Station count
20154,,,,,metric
20155,,,,,9.0
20156,,,,,720
20157,,,,,Current throughput
20158,,,,,metric
20159,,,,,37.830875
20160,,,,,720
20161,,,,,Fairness index
20162,,,,,metric
20163,,,,,0.937174
20164,,,,,720
20165,,,,,Observation 0
20166,,,,,metric
20167,,,,,0.5548037826021512
20168,,,,,720
20169,,,,,loss
20170,,,,,metric
20171,,,,,0.0019715044495023848
20172,,,,,720
20173,,,,,Observation 1
20174,,,,,metric
20175,,,,,0.02504046537568079
20176,,,,,720
20177,,,,,loss
20178,,,,,metric
20179,,,,,0.0019715044495023848
20180,,,,,721
20181,,,,,Round reward
20182,,,,,metric
20183,,,,,0.5361328125
20184,,,,,721
20185,,,,,Per-ep reward
20186,,,,,metric
20187,,,,,355.12841796875
20188,,,,,721
20189,,,,,Megabytes sent
20190,,,,,metric
20191,,,,,160.46008875966072
20192,,,,,721
20193,,,,,Round megabytes sent
20194,,,,,metric
20195,,,,,0.4021
20196,,,,,721
20197,,,,,Chosen CW
20198,,,,,metric
20199,,,,,64.0
20200,,,,,721
20201,,,,,Station count
20202,,,,,metric
20203,,,,,9.0
20204,,,,,721
20205,,,,,Current throughput
20206,,,,,metric
20207,,,,,37.842045
20208,,,,,721
20209,,,,,Fairness index
20210,,,,,metric
20211,,,,,0.939356
20212,,,,,721
20213,,,,,Observation 0
20214,,,,,metric
20215,,,,,0.5549651794632275
20216,,,,,721
20217,,,,,loss
20218,,,,,metric
20219,,,,,0.0019715044495023848
20220,,,,,721
20221,,,,,Observation 1
20222,,,,,metric
20223,,,,,0.02536627345228029
20224,,,,,721
20225,,,,,loss
20226,,,,,metric
20227,,,,,0.0019715044495023848
20228,,,,,722
20229,,,,,Round reward
20230,,,,,metric
20231,,,,,0.551025390625
20232,,,,,722
20233,,,,,Per-ep reward
20234,,,,,metric
20235,,,,,355.679443359375
20236,,,,,722
20237,,,,,Megabytes sent
20238,,,,,metric
20239,,,,,160.87335777282715
20240,,,,,722
20241,,,,,Round megabytes sent
20242,,,,,metric
20243,,,,,0.413269
20244,,,,,722
20245,,,,,Chosen CW
20246,,,,,metric
20247,,,,,64.0
20248,,,,,722
20249,,,,,Station count
20250,,,,,metric
20251,,,,,9.0
20252,,,,,722
20253,,,,,Current throughput
20254,,,,,metric
20255,,,,,37.85321
20256,,,,,722
20257,,,,,Fairness index
20258,,,,,metric
20259,,,,,0.94115
20260,,,,,722
20261,,,,,Observation 0
20262,,,,,metric
20263,,,,,0.555004631280899
20264,,,,,722
20265,,,,,loss
20266,,,,,metric
20267,,,,,0.0019715044495023848
20268,,,,,722
20269,,,,,Observation 1
20270,,,,,metric
20271,,,,,0.02541509871408385
20272,,,,,722
20273,,,,,loss
20274,,,,,metric
20275,,,,,0.0019715044495023848
20276,,,,,723
20277,,,,,Round reward
20278,,,,,metric
20279,,,,,0.521240234375
20280,,,,,723
20281,,,,,Per-ep reward
20282,,,,,metric
20283,,,,,356.20068359375
20284,,,,,723
20285,,,,,Megabytes sent
20286,,,,,metric
20287,,,,,161.26428776979446
20288,,,,,723
20289,,,,,Round megabytes sent
20290,,,,,metric
20291,,,,,0.39093
20292,,,,,723
20293,,,,,Chosen CW
20294,,,,,metric
20295,,,,,64.0
20296,,,,,723
20297,,,,,Station count
20298,,,,,metric
20299,,,,,9.0
20300,,,,,723
20301,,,,,Current throughput
20302,,,,,metric
20303,,,,,37.897892
20304,,,,,723
20305,,,,,Fairness index
20306,,,,,metric
20307,,,,,0.943102
20308,,,,,723
20309,,,,,Observation 0
20310,,,,,metric
20311,,,,,0.5549106986323993
20312,,,,,723
20313,,,,,loss
20314,,,,,metric
20315,,,,,0.0019715044495023848
20316,,,,,723
20317,,,,,Observation 1
20318,,,,,metric
20319,,,,,0.025445147818985204
20320,,,,,723
20321,,,,,loss
20322,,,,,metric
20323,,,,,0.0019715044495023848
20324,,,,,724
20325,,,,,Round reward
20326,,,,,metric
20327,,,,,0.551025390625
20328,,,,,724
20329,,,,,Per-ep reward
20330,,,,,metric
20331,,,,,356.751708984375
20332,,,,,724
20333,,,,,Megabytes sent
20334,,,,,metric
20335,,,,,161.6775567829609
20336,,,,,724
20337,,,,,Round megabytes sent
20338,,,,,metric
20339,,,,,0.413269
20340,,,,,724
20341,,,,,Chosen CW
20342,,,,,metric
20343,,,,,64.0
20344,,,,,724
20345,,,,,Station count
20346,,,,,metric
20347,,,,,9.0
20348,,,,,724
20349,,,,,Current throughput
20350,,,,,metric
20351,,,,,37.90906
20352,,,,,724
20353,,,,,Fairness index
20354,,,,,metric
20355,,,,,0.94502
20356,,,,,724
20357,,,,,Observation 0
20358,,,,,metric
20359,,,,,0.5550789678096771
20360,,,,,724
20361,,,,,loss
20362,,,,,metric
20363,,,,,0.0019715044495023848
20364,,,,,724
20365,,,,,Observation 1
20366,,,,,metric
20367,,,,,0.025409782146038097
20368,,,,,724
20369,,,,,loss
20370,,,,,metric
20371,,,,,0.0019715044495023848
20372,,,,,725
20373,,,,,Round reward
20374,,,,,metric
20375,,,,,0.461669921875
20376,,,,,725
20377,,,,,Per-ep reward
20378,,,,,metric
20379,,,,,357.21337890625
20380,,,,,725
20381,,,,,Megabytes sent
20382,,,,,metric
20383,,,,,162.0238087773323
20384,,,,,725
20385,,,,,Round megabytes sent
20386,,,,,metric
20387,,,,,0.346252
20388,,,,,725
20389,,,,,Chosen CW
20390,,,,,metric
20391,,,,,64.0
20392,,,,,725
20393,,,,,Station count
20394,,,,,metric
20395,,,,,9.0
20396,,,,,725
20397,,,,,Current throughput
20398,,,,,metric
20399,,,,,37.853214
20400,,,,,725
20401,,,,,Fairness index
20402,,,,,metric
20403,,,,,0.946536
20404,,,,,725
20405,,,,,Observation 0
20406,,,,,metric
20407,,,,,0.5550944379965463
20408,,,,,725
20409,,,,,loss
20410,,,,,metric
20411,,,,,0.0019715044495023848
20412,,,,,725
20413,,,,,Observation 1
20414,,,,,metric
20415,,,,,0.025460422257242335
20416,,,,,725
20417,,,,,loss
20418,,,,,metric
20419,,,,,0.0019715044495023848
20420,,,,,726
20421,,,,,Round reward
20422,,,,,metric
20423,,,,,0.5361328125
20424,,,,,726
20425,,,,,Per-ep reward
20426,,,,,metric
20427,,,,,357.74951171875
20428,,,,,726
20429,,,,,Megabytes sent
20430,,,,,metric
20431,,,,,162.4259087741375
20432,,,,,726
20433,,,,,Round megabytes sent
20434,,,,,metric
20435,,,,,0.4021
20436,,,,,726
20437,,,,,Chosen CW
20438,,,,,metric
20439,,,,,64.0
20440,,,,,726
20441,,,,,Station count
20442,,,,,metric
20443,,,,,9.0
20444,,,,,726
20445,,,,,Current throughput
20446,,,,,metric
20447,,,,,37.842045
20448,,,,,726
20449,,,,,Fairness index
20450,,,,,metric
20451,,,,,0.948306
20452,,,,,726
20453,,,,,Observation 0
20454,,,,,metric
20455,,,,,0.5553924284378688
20456,,,,,726
20457,,,,,loss
20458,,,,,metric
20459,,,,,0.0019715044495023848
20460,,,,,726
20461,,,,,Observation 1
20462,,,,,metric
20463,,,,,0.02550407474592352
20464,,,,,726
20465,,,,,loss
20466,,,,,metric
20467,,,,,0.0019715044495023848
20468,,,,,727
20469,,,,,Round reward
20470,,,,,metric
20471,,,,,0.5361328125
20472,,,,,727
20473,,,,,Per-ep reward
20474,,,,,metric
20475,,,,,358.28564453125
20476,,,,,727
20477,,,,,Megabytes sent
20478,,,,,metric
20479,,,,,162.8280087709427
20480,,,,,727
20481,,,,,Round megabytes sent
20482,,,,,metric
20483,,,,,0.4021
20484,,,,,727
20485,,,,,Chosen CW
20486,,,,,metric
20487,,,,,64.0
20488,,,,,727
20489,,,,,Station count
20490,,,,,metric
20491,,,,,9.0
20492,,,,,727
20493,,,,,Current throughput
20494,,,,,metric
20495,,,,,37.864384
20496,,,,,727
20497,,,,,Fairness index
20498,,,,,metric
20499,,,,,0.949727
20500,,,,,727
20501,,,,,Observation 0
20502,,,,,metric
20503,,,,,0.5555998928348224
20504,,,,,727
20505,,,,,loss
20506,,,,,metric
20507,,,,,0.0019715044495023848
20508,,,,,727
20509,,,,,Observation 1
20510,,,,,metric
20511,,,,,0.025470791129204105
20512,,,,,727
20513,,,,,loss
20514,,,,,metric
20515,,,,,0.0019715044495023848
20516,,,,,728
20517,,,,,Round reward
20518,,,,,metric
20519,,,,,0.491455078125
20520,,,,,728
20521,,,,,Per-ep reward
20522,,,,,metric
20523,,,,,358.777099609375
20524,,,,,728
20525,,,,,Megabytes sent
20526,,,,,metric
20527,,,,,163.1965997815132
20528,,,,,728
20529,,,,,Round megabytes sent
20530,,,,,metric
20531,,,,,0.368591
20532,,,,,728
20533,,,,,Chosen CW
20534,,,,,metric
20535,,,,,64.0
20536,,,,,728
20537,,,,,Station count
20538,,,,,metric
20539,,,,,9.0
20540,,,,,728
20541,,,,,Current throughput
20542,,,,,metric
20543,,,,,37.86438
20544,,,,,728
20545,,,,,Fairness index
20546,,,,,metric
20547,,,,,0.951371
20548,,,,,728
20549,,,,,Observation 0
20550,,,,,metric
20551,,,,,0.5556589346130689
20552,,,,,728
20553,,,,,loss
20554,,,,,metric
20555,,,,,0.0019715044495023848
20556,,,,,728
20557,,,,,Observation 1
20558,,,,,metric
20559,,,,,0.025497119760767076
20560,,,,,728
20561,,,,,loss
20562,,,,,metric
20563,,,,,0.0019715044495023848
20564,,,,,729
20565,,,,,Round reward
20566,,,,,metric
20567,,,,,0.5361328125
20568,,,,,729
20569,,,,,Per-ep reward
20570,,,,,metric
20571,,,,,359.313232421875
20572,,,,,729
20573,,,,,Megabytes sent
20574,,,,,metric
20575,,,,,163.5986997783184
20576,,,,,729
20577,,,,,Round megabytes sent
20578,,,,,metric
20579,,,,,0.4021
20580,,,,,729
20581,,,,,Chosen CW
20582,,,,,metric
20583,,,,,64.0
20584,,,,,729
20585,,,,,Station count
20586,,,,,metric
20587,,,,,9.0
20588,,,,,729
20589,,,,,Current throughput
20590,,,,,metric
20591,,,,,37.842045
20592,,,,,729
20593,,,,,Fairness index
20594,,,,,metric
20595,,,,,0.952341
20596,,,,,729
20597,,,,,Observation 0
20598,,,,,metric
20599,,,,,0.5557113275925318
20600,,,,,729
20601,,,,,loss
20602,,,,,metric
20603,,,,,0.0019715044495023848
20604,,,,,729
20605,,,,,Observation 1
20606,,,,,metric
20607,,,,,0.025501161215025787
20608,,,,,729
20609,,,,,loss
20610,,,,,metric
20611,,,,,0.0019715044495023848
20612,,,,,730
20613,,,,,Round reward
20614,,,,,metric
20615,,,,,0.4765625
20616,,,,,730
20617,,,,,Per-ep reward
20618,,,,,metric
20619,,,,,359.789794921875
20620,,,,,730
20621,,,,,Megabytes sent
20622,,,,,metric
20623,,,,,163.9561217725277
20624,,,,,730
20625,,,,,Round megabytes sent
20626,,,,,metric
20627,,,,,0.357422
20628,,,,,730
20629,,,,,Chosen CW
20630,,,,,metric
20631,,,,,64.0
20632,,,,,730
20633,,,,,Station count
20634,,,,,metric
20635,,,,,9.0
20636,,,,,730
20637,,,,,Current throughput
20638,,,,,metric
20639,,,,,37.808537
20640,,,,,730
20641,,,,,Fairness index
20642,,,,,metric
20643,,,,,0.95411
20644,,,,,730
20645,,,,,Observation 0
20646,,,,,metric
20647,,,,,0.5559096065163612
20648,,,,,730
20649,,,,,loss
20650,,,,,metric
20651,,,,,0.0019715044495023848
20652,,,,,730
20653,,,,,Observation 1
20654,,,,,metric
20655,,,,,0.025461016440618996
20656,,,,,730
20657,,,,,loss
20658,,,,,metric
20659,,,,,0.0019715044495023848
20660,,,,,731
20661,,,,,Round reward
20662,,,,,metric
20663,,,,,0.461669921875
20664,,,,,731
20665,,,,,Per-ep reward
20666,,,,,metric
20667,,,,,360.25146484375
20668,,,,,731
20669,,,,,Megabytes sent
20670,,,,,metric
20671,,,,,164.3023737668991
20672,,,,,731
20673,,,,,Round megabytes sent
20674,,,,,metric
20675,,,,,0.346252
20676,,,,,731
20677,,,,,Chosen CW
20678,,,,,metric
20679,,,,,64.0
20680,,,,,731
20681,,,,,Station count
20682,,,,,metric
20683,,,,,9.0
20684,,,,,731
20685,,,,,Current throughput
20686,,,,,metric
20687,,,,,37.797367
20688,,,,,731
20689,,,,,Fairness index
20690,,,,,metric
20691,,,,,0.955003
20692,,,,,731
20693,,,,,Observation 0
20694,,,,,metric
20695,,,,,0.5561102129022281
20696,,,,,731
20697,,,,,loss
20698,,,,,metric
20699,,,,,0.0019715044495023848
20700,,,,,731
20701,,,,,Observation 1
20702,,,,,metric
20703,,,,,0.02552774249347784
20704,,,,,731
20705,,,,,loss
20706,,,,,metric
20707,,,,,0.0019715044495023848
20708,,,,,732
20709,,,,,Round reward
20710,,,,,metric
20711,,,,,0.491455078125
20712,,,,,732
20713,,,,,Per-ep reward
20714,,,,,metric
20715,,,,,360.742919921875
20716,,,,,732
20717,,,,,Megabytes sent
20718,,,,,metric
20719,,,,,164.67096477746964
20720,,,,,732
20721,,,,,Round megabytes sent
20722,,,,,metric
20723,,,,,0.368591
20724,,,,,732
20725,,,,,Chosen CW
20726,,,,,metric
20727,,,,,64.0
20728,,,,,732
20729,,,,,Station count
20730,,,,,metric
20731,,,,,9.0
20732,,,,,732
20733,,,,,Current throughput
20734,,,,,metric
20735,,,,,37.786198
20736,,,,,732
20737,,,,,Fairness index
20738,,,,,metric
20739,,,,,0.956133
20740,,,,,732
20741,,,,,Observation 0
20742,,,,,metric
20743,,,,,0.5560756900906563
20744,,,,,732
20745,,,,,loss
20746,,,,,metric
20747,,,,,0.0019715044495023848
20748,,,,,732
20749,,,,,Observation 1
20750,,,,,metric
20751,,,,,0.025558877684284994
20752,,,,,732
20753,,,,,loss
20754,,,,,metric
20755,,,,,0.0019715044495023848
20756,,,,,733
20757,,,,,Round reward
20758,,,,,metric
20759,,,,,0.50634765625
20760,,,,,733
20761,,,,,Per-ep reward
20762,,,,,metric
20763,,,,,361.249267578125
20764,,,,,733
20765,,,,,Megabytes sent
20766,,,,,metric
20767,,,,,165.05072578787804
20768,,,,,733
20769,,,,,Round megabytes sent
20770,,,,,metric
20771,,,,,0.379761
20772,,,,,733
20773,,,,,Chosen CW
20774,,,,,metric
20775,,,,,64.0
20776,,,,,733
20777,,,,,Station count
20778,,,,,metric
20779,,,,,9.0
20780,,,,,733
20781,,,,,Current throughput
20782,,,,,metric
20783,,,,,37.786198
20784,,,,,733
20785,,,,,Fairness index
20786,,,,,metric
20787,,,,,0.957479
20788,,,,,733
20789,,,,,Observation 0
20790,,,,,metric
20791,,,,,0.556246264576912
20792,,,,,733
20793,,,,,loss
20794,,,,,metric
20795,,,,,0.0019715044495023848
20796,,,,,733
20797,,,,,Observation 1
20798,,,,,metric
20799,,,,,0.0257171200481047
20800,,,,,733
20801,,,,,loss
20802,,,,,metric
20803,,,,,0.0019715044495023848
20804,,,,,734
20805,,,,,Round reward
20806,,,,,metric
20807,,,,,0.521240234375
20808,,,,,734
20809,,,,,Per-ep reward
20810,,,,,metric
20811,,,,,361.7705078125
20812,,,,,734
20813,,,,,Megabytes sent
20814,,,,,metric
20815,,,,,165.44165578484535
20816,,,,,734
20817,,,,,Round megabytes sent
20818,,,,,metric
20819,,,,,0.39093
20820,,,,,734
20821,,,,,Chosen CW
20822,,,,,metric
20823,,,,,64.0
20824,,,,,734
20825,,,,,Station count
20826,,,,,metric
20827,,,,,9.0
20828,,,,,734
20829,,,,,Current throughput
20830,,,,,metric
20831,,,,,37.786194
20832,,,,,734
20833,,,,,Fairness index
20834,,,,,metric
20835,,,,,0.958516
20836,,,,,734
20837,,,,,Observation 0
20838,,,,,metric
20839,,,,,0.5563196286559104
20840,,,,,734
20841,,,,,loss
20842,,,,,metric
20843,,,,,0.0019715044495023848
20844,,,,,734
20845,,,,,Observation 1
20846,,,,,metric
20847,,,,,0.025701216551471444
20848,,,,,734
20849,,,,,loss
20850,,,,,metric
20851,,,,,0.0019715044495023848
20852,,,,,735
20853,,,,,Round reward
20854,,,,,metric
20855,,,,,0.50634765625
20856,,,,,735
20857,,,,,Per-ep reward
20858,,,,,metric
20859,,,,,362.27685546875
20860,,,,,735
20861,,,,,Megabytes sent
20862,,,,,metric
20863,,,,,165.82141679525375
20864,,,,,735
20865,,,,,Round megabytes sent
20866,,,,,metric
20867,,,,,0.379761
20868,,,,,735
20869,,,,,Chosen CW
20870,,,,,metric
20871,,,,,64.0
20872,,,,,735
20873,,,,,Station count
20874,,,,,metric
20875,,,,,9.0
20876,,,,,735
20877,,,,,Current throughput
20878,,,,,metric
20879,,,,,37.808533
20880,,,,,735
20881,,,,,Fairness index
20882,,,,,metric
20883,,,,,0.959567
20884,,,,,735
20885,,,,,Observation 0
20886,,,,,metric
20887,,,,,0.5562817371884982
20888,,,,,735
20889,,,,,loss
20890,,,,,metric
20891,,,,,0.0019715044495023848
20892,,,,,735
20893,,,,,Observation 1
20894,,,,,metric
20895,,,,,0.02575827741378828
20896,,,,,735
20897,,,,,loss
20898,,,,,metric
20899,,,,,0.0019715044495023848
20900,,,,,736
20901,,,,,Round reward
20902,,,,,metric
20903,,,,,0.521240234375
20904,,,,,736
20905,,,,,Per-ep reward
20906,,,,,metric
20907,,,,,362.798095703125
20908,,,,,736
20909,,,,,Megabytes sent
20910,,,,,metric
20911,,,,,166.21234679222107
20912,,,,,736
20913,,,,,Round megabytes sent
20914,,,,,metric
20915,,,,,0.39093
20916,,,,,736
20917,,,,,Chosen CW
20918,,,,,metric
20919,,,,,64.0
20920,,,,,736
20921,,,,,Station count
20922,,,,,metric
20923,,,,,9.0
20924,,,,,736
20925,,,,,Current throughput
20926,,,,,metric
20927,,,,,37.819702
20928,,,,,736
20929,,,,,Fairness index
20930,,,,,metric
20931,,,,,0.960751
20932,,,,,736
20933,,,,,Observation 0
20934,,,,,metric
20935,,,,,0.5563741975029309
20936,,,,,736
20937,,,,,loss
20938,,,,,metric
20939,,,,,0.0019715044495023848
